"account_id";"company_name";"primary_industry";"Scope";"% emissions in Scope";"BY_covered";"BY_Scope_exclS3";"BY_Scope";"MRY_Scope";"MRY_Scope_exclS3";"MRY_Covered";"% reduction from base year";"Target year";"Target status";"Target coverage";"MRY_inventory";"MRY_target";"TargetActive";"Quantifiable";"Scope1_2";"Full_coverage";"Include"
19328;"TransAlta Corporation";"Power generation";"Scope 1+2 (location-based)";100;32227815;NA;32227815;16379890;NA;16379890;61.11;2030;"Underway";"Company-wide";16379890;16379890;TRUE;TRUE;TRUE;TRUE;TRUE
19357;"Transurban Group";"Infrastructure";"Scope 1+2 (market-based)";100;122346;NA;122346;139817;NA;139817;50;2030;"New";"Company-wide";139817;139817;TRUE;TRUE;TRUE;TRUE;TRUE
19366;"Trant Engineering Ltd";"Infrastructure";"Scope 1";100;2940;NA;2940;2858.16;NA;2858.16;5;2020;"Expired";"Company-wide";2858.16;2858.16;FALSE;TRUE;TRUE;TRUE;FALSE
19366;"Trant Engineering Ltd";"Infrastructure";"Scope 2 (location-based)";100;130;NA;130;110;NA;110;5;2020;"Achieved";"Company-wide";110;110;FALSE;TRUE;TRUE;TRUE;FALSE
19376;"Travis Perkins";"Retail";"Scope 1+2 (market-based)";100;80722;NA;NA;NA;NA;80722;80;2035;"New";"Company-wide";0;80722;TRUE;TRUE;TRUE;TRUE;TRUE
19376;"Travis Perkins";"Retail";"Scope 1+2 (location-based) +3 (upstream & downstream)";95;14398824;121854;28525934;28525934;121854;14398824;63;2035;"New";"Company-wide";115761.3;14398824;TRUE;TRUE;TRUE;TRUE;TRUE
19376;"Travis Perkins";"Retail";"Scope 1+2 (location-based)";100;80722;NA;121854;121854;NA;80722;100;2035;"New";"Company-wide";121854;80722;TRUE;TRUE;TRUE;TRUE;TRUE
19541;"Tubacex";"Materials";"Scope 1+2 (market-based)";NA;140023.97;NA;140023.97;70812.53;NA;70812.53;30;2023;"Underway";"Company-wide";70812.53;70812.53;TRUE;TRUE;TRUE;NA;NA
19565;"Truworths International";"Retail";"Scope 2 (location-based)";94;80070;NA;84664;78217;NA;73033;9;2020;"Expired";"Site/facility";73523.98;73033;FALSE;TRUE;TRUE;TRUE;FALSE
19569;"United Airlines Holdings";"Transportation services";"Scope 1+2 (location-based) +3 (upstream & downstream)";100;44888416;NA;NA;28161718;15681429;19940767;100;2050;"New";"Company-wide";15681429;19940767;TRUE;TRUE;TRUE;TRUE;TRUE
19569;"United Airlines Holdings";"Transportation services";"Scope 1";2.8;865546;NA;31446166;15485363;NA;0;80;2030;"Underway";"Company-wide";433590.164;0;TRUE;TRUE;TRUE;FALSE;FALSE
19573;"Ube Industries, Ltd.";"Materials";"Scope 1+2 (market-based)";100;12800000;NA;NA;11270000;NA;11270000;17;2030;"Underway";"Company-wide";11270000;11270000;TRUE;TRUE;TRUE;TRUE;TRUE
19581;"Tyson Foods, Inc.";"Food, beverage & agriculture";"Scope 1+2 (market-based)";100;5421370;NA;NA;NA;NA;6174743;30;2030;"Underway";"Country/region";0;6174743;TRUE;TRUE;TRUE;TRUE;TRUE
19582;"Johnson Controls International plc";"Manufacturing";"Scope 1+2 (market-based)";100;1079374;NA;1079373;779167;NA;779167;55;2030;"New";"Company-wide";779167;779167;TRUE;TRUE;TRUE;TRUE;TRUE
19589;"Tullow Oil";"Fossil Fuels";"Scope 1+2 (location-based)";100;2033308;NA;2033308;2033308;NA;2033308;100;2030;"New";"Company-wide";2033308;2033308;TRUE;TRUE;TRUE;TRUE;TRUE
19593;"U.S. Bancorp";"Services";"Scope 1+2 (market-based)";100;371466;NA;415211;193138;NA;193138;40;2029;"Achieved";"Company-wide";193138;193138;TRUE;TRUE;TRUE;TRUE;TRUE
19593;"U.S. Bancorp";"Services";"Scope 1+2 (market-based)";100;371446;NA;415211;193138;NA;193138;60;2044;"Underway";"Company-wide";193138;193138;TRUE;TRUE;TRUE;TRUE;TRUE
19657;"UCB SA";"Biotech, health care & pharma";"Scope 1+2 (location-based) +3 (downstream)";100;170806;97441;56612;53728;48992;69165;38;2030;"Underway";"Company-wide";48992;69165;TRUE;TRUE;TRUE;TRUE;TRUE
19789;"Unibail-Rodamco-Westfield";"Services";"Scope 1+2 (market-based)";96.2;162208;NA;168617;48202;NA;45603;65;2030;"New";"Company-wide";46370.324;45603;TRUE;TRUE;TRUE;TRUE;TRUE
19789;"Unibail-Rodamco-Westfield";"Services";"Scope 1+2 (location-based) +3 (upstream & downstream)";86;5153717;202495;NA;2999032;145903;2502117;50;2030;"Revised";"Company-wide";125476.58;2502117;TRUE;TRUE;TRUE;FALSE;FALSE
19792;"Uni-Charm Corporation";"Manufacturing";"Scope 1+2 (location-based)";100;412000;NA;412000;466928;NA;466928;34;2030;NA;"Company-wide";466928;466928;FALSE;TRUE;TRUE;TRUE;FALSE
19794;"UniCredit";"Services";"Scope 1+2 (location-based)";100;491448;NA;491448;195777;NA;195777;60;2020;"Achieved";"Company-wide";195777;195777;FALSE;TRUE;TRUE;TRUE;FALSE
19794;"UniCredit";"Services";"Scope 1+2 (location-based)";100;491448;NA;491448;195777;NA;195777;80;2030;"Achieved";"Company-wide";195777;195777;TRUE;TRUE;TRUE;TRUE;TRUE
19822;"Unisys Corporation";"Services";"Scope 1+2 (location-based)";100;171365;NA;171365;43994;NA;43994;75;2026;"Underway";"Company-wide";43994;43994;TRUE;TRUE;TRUE;TRUE;TRUE
19829;"Unilever plc";"Materials";"Scope 1+2 (market-based)";100;1961877;NA;1961877.002;778677.362;NA;778677.36;100;2030;"Underway";"Company-wide";778677.362;778677.36;TRUE;TRUE;TRUE;TRUE;TRUE
19829;"Unilever plc";"Materials";"Scope 1+2 (market-based)";100;1961877;NA;1961877.002;778677.362;NA;778677.36;70;2025;"Underway";"Company-wide";778677.362;778677.36;TRUE;TRUE;TRUE;TRUE;TRUE
19829;"Unilever plc";"Materials";"Scope 1+2 (market-based)";100;1961877;NA;1961877.002;778677.362;NA;778677.36;100;2039;"Underway";"Company-wide";778677.362;778677.36;TRUE;TRUE;TRUE;TRUE;TRUE
19834;"Unite Students";"Services";"Scope 1+2 (market-based)";100;16625;NA;10525;21022;NA;1;56;2030;"New";"Company-wide";21022;1;TRUE;TRUE;TRUE;TRUE;TRUE
19834;"Unite Students";"Services";"Scope 1";100;12628;NA;4394;10328;NA;12249.4;48;2030;"New";"Company-wide";10328;12249.4;TRUE;TRUE;TRUE;TRUE;TRUE
19834;"Unite Students";"Services";"Scope 2 (market-based)";100;16625;NA;3128;10694;NA;8583.01;62;2030;"New";"Company-wide";10694;8583.01;TRUE;TRUE;TRUE;TRUE;TRUE
19834;"Unite Students";"Services";"Scope 1+2 (market-based)";100;29254.71;NA;10525;21022;NA;20834.21;100;2030;"New";"Company-wide";21022;20834.21;TRUE;TRUE;TRUE;TRUE;TRUE
19856;"United Utilities";"Infrastructure";"Scope 1+2 (market-based)";100;138961;NA;138961;141082;NA;141082;42;2030;"Underway";"Company-wide";141082;141082;TRUE;TRUE;TRUE;TRUE;TRUE
19856;"United Utilities";"Infrastructure";"Scope 1+2 (market-based)";100;138961;NA;138961;141082;NA;141082;100;2050;"Underway";"Company-wide";141082;141082;TRUE;TRUE;TRUE;TRUE;TRUE
19858;"UnitedHealth Group Inc";"Services";"Scope 1+2 (market-based)";55;95079;NA;173289;173228;NA;73392;3;2023;"Underway";"Other, please specify: U.S. Administrative Portfolio, U.S. Large Pharmaceutical Sites and directly managed international sites";95275.4;73392;TRUE;TRUE;TRUE;FALSE;FALSE
19877;"United Microelectronics";"Manufacturing";"Scope 1+2 (market-based)";100;1826569;NA;1826569.6;1826569.6;NA;1826569;100;2050;"New";"Company-wide";1826569.6;1826569;TRUE;TRUE;TRUE;TRUE;TRUE
19877;"United Microelectronics";"Manufacturing";"Scope 1";78;612473;NA;779500;539321.3;NA;326430;50;2025;"Underway";"Company-wide";420670.614;326430;TRUE;TRUE;TRUE;FALSE;FALSE
19898;"UPS";"Transportation services";"Scope 1+2 (market-based)";43;5636000;NA;13011000;16500000;NA;6380000;12;2025;"Retired";"Business activity";7095000;6380000;FALSE;TRUE;TRUE;FALSE;FALSE
19923;"Universal Corporation";"Food, beverage & agriculture";"Scope 1+2 (location-based)";100;183363;NA;183363;162886;NA;162886;30;2030;"New";"Company-wide";162886;162886;TRUE;TRUE;TRUE;TRUE;TRUE
20031;"Uponor Corporation";"Manufacturing";"Scope 1+2 (market-based)";95;35400;NA;35400;21100;NA;21100;46;2030;"Underway";"Company-wide";20045;21100;TRUE;TRUE;TRUE;TRUE;TRUE
20050;"Vale SA";"Materials";"Scope 1+2 (market-based)";100;14100000;NA;14084012.98;10251758.38;NA;10300000;33;2030;"Underway";"Company-wide";10251758.38;10300000;TRUE;TRUE;TRUE;TRUE;TRUE
20055;"Vallourec";"Materials";"Scope 1+2 (market-based)";12.3;1634253;NA;1634253;2855451;NA;1213363;20;2025;"Achieved";"Company-wide";351220.473;1213363;TRUE;TRUE;TRUE;FALSE;FALSE
20055;"Vallourec";"Materials";"Scope 1+2 (market-based) +3 (upstream & downstream)";100;13312468;1634253;6021338;9843776;2855451;8199597;25;2025;"Achieved";"Company-wide";2855451;8199597;TRUE;TRUE;TRUE;TRUE;TRUE
20081;"Ushio Inc.";"Manufacturing";"Scope 1+2 (location-based)";100;39527;NA;38992.66;33377.572;NA;30435;33;2030;"Revised";"Company-wide";33377.572;30435;TRUE;TRUE;TRUE;TRUE;TRUE
20102;"Veolia Environnement SA";"Infrastructure";"Scope 1+2 (location-based)";100;32218000;NA;34857000;30121610;NA;32083325;22;2034;"Underway";"Company-wide";30121610;32083325;TRUE;TRUE;TRUE;TRUE;TRUE
20102;"Veolia Environnement SA";"Infrastructure";"Scope 1+2 (location-based)";100;32218000;NA;34857000;30121610;NA;32083325;3;2023;"Underway";"Company-wide";30121610;32083325;TRUE;TRUE;TRUE;TRUE;TRUE
20102;"Veolia Environnement SA";"Infrastructure";"Scope 1";31;9146390;NA;29629000;25019000;NA;6296070;20;2023;"Underway";"Business activity";7755890;6296070;TRUE;TRUE;TRUE;FALSE;FALSE
20106;"Vanderlande";"Manufacturing";"Scope 1+2 (location-based)";100;4662;NA;NA;4453;NA;4423;4;2020;"Revised";"Country/region";4453;4423;FALSE;TRUE;TRUE;TRUE;FALSE
20108;"VERBUND AG";"Power generation";"Scope 1+2 (market-based) +3 (upstream)";95;4900000;NA;NA;1077966;957309;1071231;99;2050;"Underway";"Business activity";909443.55;1071231;TRUE;TRUE;TRUE;TRUE;TRUE
20108;"VERBUND AG";"Power generation";"Scope 1+2 (market-based) +3 (upstream)";95;4997000;4419469;NA;1077966;957309;1071231;90;2021;"Underway";"Business activity";909443.55;1071231;TRUE;TRUE;TRUE;TRUE;TRUE
20149;"Veidekke ASA";"Infrastructure";"Scope 1+2 (location-based)";100;113359;NA;113360;97367;NA;97367;50;2030;"New";"Company-wide";97367;97367;TRUE;TRUE;TRUE;TRUE;TRUE
20149;"Veidekke ASA";"Infrastructure";"Scope 1+2 (location-based)";100;113359;NA;113360;97367;NA;97367;100;2045;"New";"Company-wide";97367;97367;TRUE;TRUE;TRUE;TRUE;TRUE
20159;"ViacomCBS Inc";"Services";"Scope 1+2 (location-based)";99;41112.07;NA;41122.68;NA;NA;37642.38;5;2020;"Achieved";"Country/region";0;37642.38;FALSE;TRUE;TRUE;TRUE;FALSE
20159;"ViacomCBS Inc";"Services";"Scope 1+2 (location-based)";100;6713;NA;41122.68;NA;NA;1740;30;2026;"Underway";"Country/region";0;1740;TRUE;TRUE;TRUE;TRUE;TRUE
20173;"Vermilion Energy Inc.";"Fossil Fuels";"Scope 1";33;193399.7;NA;511213;793203;NA;22757.8;50;2020;"Achieved";"Business division";261756.99;22757.8;FALSE;TRUE;TRUE;FALSE;FALSE
20173;"Vermilion Energy Inc.";"Fossil Fuels";"Scope 1";66;340926.2;NA;742175;793203;NA;217831.1;50;2024;"Revised";"Business division";523513.98;217831.1;TRUE;TRUE;TRUE;FALSE;FALSE
20175;"Verizon Communications Inc.";"Services";"Scope 1+2 (location-based)";100;4418820;NA;4418820;4090490.91;NA;4090491;100;2035;"Underway";"Company-wide";4090490.91;4090491;TRUE;TRUE;TRUE;TRUE;TRUE
20175;"Verizon Communications Inc.";"Services";"Scope 2 (location-based)";100;4033579;NA;4033579;3753659.58;NA;3753660;50;2025;"Underway";"Company-wide";3753659.58;3753660;TRUE;TRUE;TRUE;TRUE;TRUE
20175;"Verizon Communications Inc.";"Services";"Scope 1+2 (market-based)";100;4365627;NA;4341366;3964803.31;NA;4090491;53;2030;"Underway";"Company-wide";3964803.31;4090491;TRUE;TRUE;TRUE;TRUE;TRUE
20182;"Vestas Wind Systems A/S";"Manufacturing";"Scope 1+2 (market-based)";100;109000;NA;109027;73127;NA;73000;100;2030;"New";"Company-wide";73127;73000;TRUE;TRUE;TRUE;TRUE;TRUE
20186;"Virtusa";"Services";"Scope 1+2 (market-based)";100;18013.66;NA;244.43;9546.349;NA;9546.34;25;2025;"Underway";"Company-wide";9546.349;9546.34;TRUE;TRUE;TRUE;TRUE;TRUE
20186;"Virtusa";"Services";"Scope 1+2 (market-based)";100;18013.66;NA;244.43;9546.349;NA;9546.35;70;2050;"Underway";"Company-wide";9546.349;9546.35;TRUE;TRUE;TRUE;TRUE;TRUE
20197;"Vidrala";"Materials";"Scope 1+2 (market-based)";100;996495;NA;996495;890602.31;NA;954643;46.2;2030;"New";"Company-wide";890602.31;954643;TRUE;TRUE;TRUE;TRUE;TRUE
20205;"VINCI";"Infrastructure";"Scope 1+2 (market-based)";100;2446224;NA;2172127;2204269;NA;2204269;40;2030;"Underway";"Company-wide";2204269;2204269;TRUE;TRUE;TRUE;TRUE;TRUE
20205;"VINCI";"Infrastructure";"Scope 1+2 (market-based)";100;2446224;NA;2172127;2204269;NA;2204269;100;2050;"Underway";"Company-wide";2204269;2204269;TRUE;TRUE;TRUE;TRUE;TRUE
20301;"Voestalpine AG";"Materials";"Scope 1+2 (location-based)";95;11887590;NA;14518483;13250058;NA;11009630;30;2030;"New";"Business activity";12587555.1;11009630;TRUE;TRUE;TRUE;TRUE;TRUE
20309;"Volkswagen AG";"Manufacturing";"Scope 1+2 (market-based)";100;9027065;NA;9027066;7137524;NA;7137524;30;2030;"Underway";"Company-wide";7137524;7137524;TRUE;TRUE;TRUE;TRUE;TRUE
20316;"Vodafone Group";"Services";"Scope 1+2 (market-based)";100;2071716;NA;2158137;1367866;NA;1367866.41;50;2025;"Underway";"Company-wide";1367866;1367866.41;TRUE;TRUE;TRUE;TRUE;TRUE
20316;"Vodafone Group";"Services";"Scope 1+2 (market-based)";100;1952379;NA;1842714;1367866;NA;1367866.41;95;2030;"Underway";"Company-wide";1367866;1367866.41;TRUE;TRUE;TRUE;TRUE;TRUE
20316;"Vodafone Group";"Services";"Scope 1+2 (market-based) +3 (upstream & downstream)";100;11491938;1842714;13767374;10768703;1367866;10768702;100;2040;"Underway";"Company-wide";1367866;10768702;TRUE;TRUE;TRUE;TRUE;TRUE
20319;"Vivendi SA";"Services";"Scope 1+2 (location-based)";100;53036;NA;53036;47038;NA;47038;29;2025;"Underway";"Company-wide";47038;47038;TRUE;TRUE;TRUE;TRUE;TRUE
20332;"Wal Mart de Mexico";"Retail";"Scope 1+2 (market-based)";100;1201188;NA;1201188;1327331.69;NA;1327331;18;2025;"Underway";"Company-wide";1327331.69;1327331;TRUE;TRUE;TRUE;TRUE;TRUE
20344;"Avantor";"Biotech, health care & pharma";"Scope 1+2 (location-based)";100;66065;NA;66065;61885;NA;61885;1;2020;"Retired";"Company-wide";61885;61885;FALSE;TRUE;TRUE;TRUE;FALSE
20384;"Walt Disney Company";"Services";"Scope 1+2 (market-based)";100;1744880;NA;1744880;1342649;NA;872440;50;2020;"Achieved";"Company-wide";1342649;872440;FALSE;TRUE;TRUE;TRUE;FALSE
20402;"Walmart, Inc.";"Retail";"Scope 1+2 (market-based)";100;19905903;NA;NA;16426836;NA;16426836;18;2025;"Underway";"Company-wide";16426836;16426836;TRUE;TRUE;TRUE;TRUE;TRUE
20402;"Walmart, Inc.";"Retail";"Scope 1+2 (market-based)";100;19905903;NA;NA;16426836;NA;16426836;35;2025;"New";"Company-wide";16426836;16426836;TRUE;TRUE;TRUE;TRUE;TRUE
20408;"Wärtsilä Corporation";"Manufacturing";"Scope 1+2 (location-based)";100;113466;NA;123758;87472;NA;87472;7;2025;"Underway";"Company-wide";87472;87472;TRUE;TRUE;TRUE;TRUE;TRUE
20515;"Waste Management, Inc.";"Infrastructure";"Scope 1";9;1880932;NA;24531046;16083220;NA;1019617;45;2038;"Underway";"Company-wide";1447489.8;1019617;TRUE;TRUE;TRUE;FALSE;FALSE
20515;"Waste Management, Inc.";"Infrastructure";"Scope 2 (location-based)";1;246091;NA;246091;236151;NA;236151;100;2025;"Underway";"Company-wide";2361.51;236151;TRUE;TRUE;TRUE;FALSE;FALSE
20523;"Waters Corporation";"Biotech, health care & pharma";"Scope 1+2 (location-based)";100;31802;NA;30423;30015;NA;30014;35;2025;"Underway";"Other, please specify: 26 primary sites";30015;30014;TRUE;TRUE;TRUE;TRUE;TRUE
20591;"Wereldhave";"Services";"Scope 1+2 (location-based)";100;21049;NA;NA;16583;NA;16557.78;30;2030;"Underway";"Company-wide";16583;16557.78;TRUE;TRUE;TRUE;TRUE;TRUE
20595;"Anthem Inc";"Services";"Scope 1+2 (market-based)";100;113167;NA;116121;97500;NA;97500;46;2030;"New";"Company-wide";97500;97500;TRUE;TRUE;TRUE;TRUE;TRUE
20597;"West Japan Railway Company";"Transportation services";"Scope 1+2 (market-based)";85;2000000;NA;NA;1388500;NA;1388000;46;2031;"Underway";"Company-wide";1180225;1388000;TRUE;TRUE;TRUE;FALSE;FALSE
20606;"WH Smith";"Retail";"Scope 1+2 (market-based)";100;33072;NA;33072;33072;NA;33072;80;2030;"New";"Company-wide";33072;33072;TRUE;TRUE;TRUE;TRUE;TRUE
20606;"WH Smith";"Retail";"Scope 1+2 (location-based)";100;49121;NA;53264;27030;NA;27030;45;2020;"Achieved";"Company-wide";27030;27030;FALSE;TRUE;TRUE;TRUE;FALSE
20606;"WH Smith";"Retail";"Scope 1+2 (market-based)";100;33072;NA;33072;33072;NA;0;100;2040;"New";"Company-wide";33072;0;TRUE;TRUE;TRUE;TRUE;TRUE
20612;"Weyerhaeuser Company";"Materials";"Scope 1+2 (location-based)";98;2370000;NA;2368000;1019681;NA;1020000;40;2020;"Achieved";"Company-wide";999287.38;1020000;FALSE;TRUE;TRUE;TRUE;FALSE
20661;"Williams-Sonoma Inc";"Retail";"Scope 1+2 (market-based)";100;92338;NA;102316;77105.12;NA;77105;50;2030;"Underway";"Company-wide";77105.12;77105;TRUE;TRUE;TRUE;TRUE;TRUE
20681;"Wihlborgs Fastigheter AB";"Infrastructure";"Scope 1+2 (market-based)";100;5495;NA;5495;3079;NA;3079;50;2030;"New";"Company-wide";3079;3079;TRUE;TRUE;TRUE;TRUE;TRUE
20705;"Williams Companies, Inc.";"Fossil Fuels";"Scope 1+2 (location-based)";100;22557421;NA;22557421;11938012;NA;11933231;56;2030;"New";"Company-wide";11938012;11933231;TRUE;TRUE;TRUE;TRUE;TRUE
20705;"Williams Companies, Inc.";"Fossil Fuels";"Scope 1+2 (location-based)";100;22557421;NA;22557421;11938012;NA;11933231;100;2050;"New";"Company-wide";11938012;11933231;TRUE;TRUE;TRUE;TRUE;TRUE
20736;"Windstream Corporation";"Services";"Scope 2 (location-based)";100;360795;NA;360795;232845;NA;231747;25;2025;"Underway";"Company-wide";232845;231747;TRUE;TRUE;TRUE;TRUE;TRUE
20736;"Windstream Corporation";"Services";"Scope 2 (location-based)";100;325554;NA;325554;232845;NA;232749;22;2035;"Underway";"Company-wide";232845;232749;TRUE;TRUE;TRUE;TRUE;TRUE
20736;"Windstream Corporation";"Services";"Scope 1";100;57255;NA;61775;62956;NA;62956;25;2025;"Underway";"Company-wide";62956;62956;TRUE;TRUE;TRUE;TRUE;TRUE
20750;"WEC Energy Group";"Infrastructure";"Scope 1";100;35700000;NA;35700000;20167000;NA;19471000;40;2030;"Achieved";"Business activity";20167000;19471000;TRUE;TRUE;TRUE;TRUE;TRUE
20750;"WEC Energy Group";"Infrastructure";"Scope 1";100;35700000;NA;35700000;20167000;NA;19471000;55;2025;"Underway";"Business activity";20167000;19471000;TRUE;TRUE;TRUE;TRUE;TRUE
20750;"WEC Energy Group";"Infrastructure";"Scope 1";100;35700000;NA;35700000;20167000;NA;19471000;70;2030;"Underway";"Business activity";20167000;19471000;TRUE;TRUE;TRUE;TRUE;TRUE
20750;"WEC Energy Group";"Infrastructure";"Scope 1";100;35700000;NA;35700000;20167000;NA;19471000;100;2050;"Underway";"Business activity";20167000;19471000;TRUE;TRUE;TRUE;TRUE;TRUE
20757;"Wipro";"Services";"Scope 1+2 (location-based)";77.6;176272;NA;227146;97348;NA;97348;48.26;2030;"Underway";"Company-wide";75542.048;97348;TRUE;TRUE;TRUE;FALSE;FALSE
20757;"Wipro";"Services";"Scope 1+2 (location-based)";77.6;176272;NA;227146;97348;NA;97348;67.4;2035;"Underway";"Company-wide";75542.048;97348;TRUE;TRUE;TRUE;FALSE;FALSE
20776;"NH Investment & Securities Co., Ltd.";"Services";"Scope 1";100;73.6;NA;73.619;68.5;NA;68.5;6.9;2030;"Achieved";"Company-wide";68.5;68.5;TRUE;TRUE;TRUE;TRUE;TRUE
20776;"NH Investment & Securities Co., Ltd.";"Services";"Scope 1";100;87.3;NA;88.5;68.5;NA;73.6;15.7;2030;"Achieved";"Company-wide";68.5;73.6;TRUE;TRUE;TRUE;TRUE;TRUE
20776;"NH Investment & Securities Co., Ltd.";"Services";"Scope 2 (location-based)";100;2979.4;NA;2979;2979.6;NA;2979.6;0;2030;"Achieved";"Company-wide";2979.6;2979.6;TRUE;TRUE;TRUE;TRUE;TRUE
20776;"NH Investment & Securities Co., Ltd.";"Services";"Scope 2 (location-based)";100;2999.4;NA;5490;2979.6;NA;2979.4;0.67;2030;"Achieved";"Company-wide";2979.6;2979.4;TRUE;TRUE;TRUE;TRUE;TRUE
20780;"Woolworths Limited";"Retail";"Scope 1+2 (location-based)";100;3373137;NA;3373137;2555183;NA;2555183;63;2030;"Underway";"Company-wide";2555183;2555183;TRUE;TRUE;TRUE;TRUE;TRUE
20780;"Woolworths Limited";"Retail";"Scope 1";100;595697;NA;972570;592060;NA;438804;15;2020;"Achieved";"Business activity";592060;438804;FALSE;TRUE;TRUE;TRUE;FALSE
20789;"WPP Group";"Services";"Scope 1+2 (market-based)";100;87585;NA;112600;51962;NA;51963;84;2025;"New";"Company-wide";51962;51963;TRUE;TRUE;TRUE;TRUE;TRUE
20792;"Worley";"Infrastructure";"Scope 1+2 (market-based)";100;114240;NA;114241;67823;NA;67823;100;2030;"Underway";"Company-wide";67823;67823;TRUE;TRUE;TRUE;TRUE;TRUE
20792;"Worley";"Infrastructure";"Scope 1+2 (market-based)";100;114240;NA;114241;67823;NA;67823;50;2025;"Underway";"Company-wide";67823;67823;TRUE;TRUE;TRUE;TRUE;TRUE
20799;"Workspace Group";"Services";"Scope 1";100;3450;NA;3113;2887;NA;2887;42;2030;"Underway";"Company-wide";2887;2887;TRUE;TRUE;TRUE;TRUE;TRUE
20799;"Workspace Group";"Services";"Scope 2 (market-based)";100;0;NA;202;151;NA;0;100;2030;"Achieved";"Company-wide";151;0;TRUE;TRUE;TRUE;TRUE;TRUE
20822;"Xerox Corporation";"Manufacturing";"Scope 1+2 (location-based)";100;180128;NA;180128;104621;NA;131274;25;2025;"Replaced";"Company-wide";104621;131274;FALSE;TRUE;TRUE;TRUE;FALSE
20822;"Xerox Corporation";"Manufacturing";"Scope 1+2 (market-based)";100;194941;NA;194941;97456;NA;97456;60;2030;"Underway";"Company-wide";97456;97456;TRUE;TRUE;TRUE;TRUE;TRUE
20841;"WSP";"Services";"Scope 1+2 (market-based)";100;64868;NA;55645;42252;NA;42252;60;2040;"Underway";"Company-wide";42252;42252;TRUE;TRUE;TRUE;TRUE;TRUE
20871;"Azbil Corporation";"Manufacturing";"Scope 1+2 (market-based)";96.8;29025;NA;NA;20923;NA;19764;30;2030;"Underway";"Company-wide";20253.464;19764;TRUE;TRUE;TRUE;TRUE;TRUE
20871;"Azbil Corporation";"Manufacturing";"Scope 1+2 (market-based)";100;29025;NA;27067;20923;NA;20923;100;2050;"Underway";"Company-wide";20923;20923;TRUE;TRUE;TRUE;TRUE;TRUE
20871;"Azbil Corporation";"Manufacturing";"Scope 1+2 (location-based)";94;34423;NA;NA;18669;NA;16754;48;2021;"Underway";"Company-wide";17548.86;16754;TRUE;TRUE;TRUE;TRUE;TRUE
20878;"Yamato Holdings Co., Ltd.";"Transportation services";"Scope 1+2 (market-based)";100;923745.44;NA;923745.44;923745.44;NA;923745.44;100;2051;"New";"Other, please specify: ヤマトホールディングス(株)および日本国内子会社";923745.44;923745.44;TRUE;TRUE;TRUE;TRUE;TRUE
20883;"Yamaha Corporation";"Manufacturing";"Scope 1+2 (market-based)";95;157858;NA;158043;140515.2;NA;140493;32;2030;"Underway";"Company-wide";133489.44;140493;TRUE;TRUE;TRUE;TRUE;TRUE
20883;"Yamaha Corporation";"Manufacturing";"Scope 1+2 (market-based)";95;157858;NA;158043;140515.2;NA;140493;83;2050;"Underway";"Company-wide";133489.44;140493;TRUE;TRUE;TRUE;TRUE;TRUE
20893;"Yamaha Motor Co., Ltd.";"Manufacturing";"Scope 1+2 (market-based)";15.3;137362;NA;NA;442533.102;NA;79395;35.1;2020;"Achieved";"Business division";67707.564606;79395;FALSE;TRUE;TRUE;FALSE;FALSE
