"account_id";"company_name";"primary_industry";"Scope";"% emissions in Scope";"BY_covered";"BY_Scope_exclS3";"BY_Scope";"MRY_Scope";"MRY_Scope_exclS3";"% reduction from base year";"Target year";"Target status";"% achieved (emissions)";"Target coverage";"MRY_inventory";"MRY_target";"TargetActive";"Quantifiable";"Scope1_2";"Include"
6331;"Leonardo";"Manufacturing";"Scope 1 +2 (market-based)";100;380229;NA;NA;326300;NA;2;2021;"Replaced";100;"Unknown";326300;372624.42;FALSE;TRUE;TRUE;FALSE
6332;"Finnair";"Transportation services";"Scope 1";100;1860000;NA;NA;2903408;NA;50;2050;"Underway";0;"Unknown";2903408;1860000;TRUE;TRUE;TRUE;TRUE
6332;"Finnair";"Transportation services";"Scope 2 (location-based)";100;54501;NA;NA;NA;NA;7.5;2025;"New";20;"Unknown";0;53683.485;TRUE;TRUE;TRUE;TRUE
6332;"Finnair";"Transportation services";"Scope 2 (location-based)";100;1997684;NA;NA;NA;NA;0;2018;"New";96.26;"Unknown";0;1997684;TRUE;TRUE;TRUE;TRUE
6361;"FINGERPRINT PROC DE DADOS GRAF EDIT";"Services";"Scope 1";100;20000;NA;NA;20000;NA;3;2017;"Underway";2;"Unknown";20000;19988;FALSE;TRUE;TRUE;FALSE
6383;"FirstEnergy Corporation";"Infrastructure";"Scope 1";99.72;86403130;NA;86403130;42474081;NA;90;2045;"Underway";57;"Unknown";42355153.5732;42078324.31;TRUE;TRUE;TRUE;TRUE
6394;"FIRMENICH SA";"Manufacturing";"Scope 1 +2 (market-based)";100;146010;NA;144410;128295;NA;20;2020;"New";60.5;"Unknown";128295;128342.79;TRUE;TRUE;TRUE;TRUE
6394;"FIRMENICH SA";"Manufacturing";"Scope 1 +2 (market-based)";100;146010;NA;144410;128295;NA;69;2050;"New";17.54;"Unknown";128295;128338.99374;TRUE;TRUE;TRUE;TRUE
6394;"FIRMENICH SA";"Manufacturing";"Scope 1 +2 (market-based)";100;146010;NA;144410;128295;NA;39;2030;"New";31.03;"Unknown";128295;128340.30783;TRUE;TRUE;TRUE;TRUE
6414;"First Capital Realty Inc.";"Infrastructure";"Scope 1+2 (location-based)";100;23890;NA;24272;24410;NA;7.5;2018;"Underway";NA;"Unknown";24410;0;TRUE;TRUE;TRUE;TRUE
6436;"Firstrand Limited";"Services";"Scope 2 (location-based)";91.5;248605.6;NA;271511.4;231466.58;NA;15;2020;"Retired";100;"Unknown";211791.9207;211314.76;FALSE;TRUE;TRUE;FALSE
6436;"Firstrand Limited";"Services";"Scope 1+2 (location-based)";91.8;258925.55;NA;281831.35;241116.87;NA;20;2020;"Underway";75;"Unknown";221345.28666;220086.7175;TRUE;TRUE;TRUE;TRUE
6516;"Fiskars Corporation";"Manufacturing";"Scope 1 +2 (market-based)";100;85289;NA;85289;85289;NA;NA;2027;"New";NA;"Unknown";85289;0;TRUE;FALSE;TRUE;FALSE
6532;"Firstsource Solutions";"Services";"Scope 2 (market-based)";63;1248;NA;NA;NA;NA;5;2018;"Underway";15;"Unknown";0;1238.64;TRUE;TRUE;TRUE;TRUE
6532;"Firstsource Solutions";"Services";"Scope 2 (market-based)";72.83;1658.64;NA;NA;NA;NA;5;2018;"Underway";22.93;"Unknown";0;1639.6236924;TRUE;TRUE;TRUE;TRUE
6555;"FLSmidth & Co. A/S";"Manufacturing";"Scope 1+2 (location-based)";97;64267;NA;64267;64267;NA;10;2023;"Underway";0;"Unknown";62338.99;64267;TRUE;TRUE;TRUE;TRUE
6669;"FP Corporation";"Manufacturing";"Scope 1+2 (location-based)";100;126816;NA;NA;196362;NA;20;2020;"Underway";0;"Unknown";196362;126816;TRUE;TRUE;TRUE;TRUE
6688;"Fraport AG";"Services";"Scope 1 +2 (market-based)";100;229000;NA;228608;209600;NA;65;2030;"New";0;"Unknown";209600;229000;TRUE;TRUE;TRUE;TRUE
6688;"Fraport AG";"Services";"Scope 1 +2 (market-based)";100;NA;NA;228608;209600;NA;NA;2030;"New";0;"Unknown";209600;0;TRUE;FALSE;TRUE;FALSE
6841;"Fuji Electric Co., Ltd.";"Manufacturing";"Scope 1 +2 (market-based)";100;383545;NA;NA;328385;NA;20;2020;"Underway";71.91;"Unknown";328385;328383.5581;TRUE;TRUE;TRUE;TRUE
6841;"Fuji Electric Co., Ltd.";"Manufacturing";"Scope 2 (market-based)";78;299115;NA;NA;217677;NA;40;2020;"Underway";86;"Unknown";169788.06;196219.44;TRUE;TRUE;TRUE;TRUE
6841;"Fuji Electric Co., Ltd.";"Manufacturing";"Scope 1 +2 (market-based)";100;523947;NA;NA;328385;NA;31;2030;"New";NA;"Unknown";328385;0;TRUE;TRUE;TRUE;TRUE
6841;"Fuji Electric Co., Ltd.";"Manufacturing";"Scope 1 +2 (market-based)";100;523947;NA;NA;328385;NA;80;2050;"New";NA;"Unknown";328385;0;TRUE;TRUE;TRUE;TRUE
6841;"Fuji Electric Co., Ltd.";"Manufacturing";"Scope 1+2 (market-based) +3 (upstream & downstream)";100;NA;NA;NA;3638388;328385;80;2050;"New";NA;"Unknown";328385;0;TRUE;FALSE;TRUE;FALSE
6845;"Fujikura Ltd.";"Manufacturing";"Scope 1 +2 (market-based)";100;166421;NA;NA;171833;NA;1.2;2020;"Underway";0;"Unknown";171833;166421;TRUE;TRUE;TRUE;TRUE
6845;"Fujikura Ltd.";"Manufacturing";"Scope 1 +2 (market-based)";100;166421;NA;NA;171833;NA;6.5;2030;"Underway";0;"Unknown";171833;166421;TRUE;TRUE;TRUE;TRUE
6845;"Fujikura Ltd.";"Manufacturing";"Scope 1 +2 (market-based)";100;166421;NA;NA;171833;NA;100;2050;"Underway";0;"Unknown";171833;166421;TRUE;TRUE;TRUE;TRUE
6862;"FUJIFILM Holdings Corporation";"Manufacturing";"Scope 1 +2 (market-based)";99;1335000;NA;NA;1177516;NA;15;2030;"Underway";50;"Unknown";1165740.84;1234875;TRUE;TRUE;TRUE;TRUE
6863;"FUJI OIL HOLDINGS INC.";"Food, beverage & agriculture";"Scope 1+2 (location-based)";35.58;185110;NA;NA;470999;NA;9.47;2020;"Underway";47.35;"Unknown";167581.4442;176809.5843005;TRUE;TRUE;TRUE;TRUE
6863;"FUJI OIL HOLDINGS INC.";"Food, beverage & agriculture";"Scope 1+2 (location-based)";64.42;485288;NA;670398;470999;NA;37.48;2020;"Underway";100;"Unknown";303417.5558;303402.0576;TRUE;TRUE;TRUE;TRUE
6863;"FUJI OIL HOLDINGS INC.";"Food, beverage & agriculture";"Scope 1+2 (location-based)";100;666663;NA;670398;470999;NA;29;2020;"Underway";100;"Unknown";470999;473330.73;TRUE;TRUE;TRUE;TRUE
6874;"Fujitsu Limited";"Services";"Scope 1+2 (location-based)";100;1324000;NA;1015000;1136800;NA;33;2030;"Underway";43;"Unknown";1136800;1136124.4;TRUE;TRUE;TRUE;TRUE
6874;"Fujitsu Limited";"Services";"Scope 1+2 (location-based)";100;1324000;NA;1015000;1136800;NA;80;2050;"Underway";18;"Unknown";1136800;1133344;TRUE;TRUE;TRUE;TRUE
6907;"Furukawa Electric Co., Ltd.";"Manufacturing";"Scope 1 +2 (market-based)";100;429635;NA;NA;504558;NA;5;2018;"Underway";100;"Unknown";504558;408153.25;TRUE;TRUE;TRUE;TRUE
7042;"Galp Energia SA";"Fossil Fuels";"Scope 2 (market-based)";92;210278;NA;228035;228035;NA;100;2021;"New";0;"Unknown";209792.2;210278;TRUE;TRUE;TRUE;TRUE
7047;"PJSC Gazprom";"Infrastructure";"Scope 1";100;147176762;NA;147176762;101244210;NA;33;2020;"Underway";66.5;"Unknown";101244210;114878821.5791;TRUE;TRUE;TRUE;TRUE
7047;"PJSC Gazprom";"Infrastructure";"Scope 1";19.6;27690000;NA;133428139;101244210;NA;6;2016;"Expired";100;"Unknown";19843865.16;26028600;FALSE;TRUE;TRUE;FALSE
7060;"Gap Inc.";"Retail";"Scope 1 +2 (market-based)";100;470649;NA;470649;405503;NA;50;2020;"Underway";28;"Unknown";405503;404758.14;TRUE;TRUE;TRUE;TRUE
7084;"Naturgy Energy Group SA";"Fossil Fuels";"Scope 1+2 (location-based)";100;26123101;NA;26123101;21848306;NA;26;2025;"Underway";63;"Unknown";21848306;21844137.0562;TRUE;TRUE;TRUE;TRUE
7084;"Naturgy Energy Group SA";"Fossil Fuels";"Scope 1+2 (location-based) +3 (upstream & downstream)";100;158903771;24109635;159036735;163649567;21848306;32;2050;"Underway";40.6;"Unknown";21848306;138258993.07168;TRUE;TRUE;TRUE;TRUE
7110;"GEA Group AG";"Manufacturing";"Scope 1";100;40318;NA;40318;33332;NA;17;2025;"New";100;"Unknown";33332;33463.94;TRUE;TRUE;TRUE;TRUE
7110;"GEA Group AG";"Manufacturing";"Scope 2 (location-based)";100;42357;NA;42357;38511;NA;9;2025;"New";64;"Unknown";38511;39917.2368;TRUE;TRUE;TRUE;TRUE
7119;"Geberit AG";"Materials";"Scope 1+2 (location-based)";100;257909;NA;257909;242796;NA;6;2021;"Underway";96.7;"Unknown";242796;242945.11982;TRUE;TRUE;TRUE;TRUE
7121;"ENGIE";"Power generation";"Scope 1+2 (location-based)";95;142767690;NA;159405937;92813298;NA;85;2050;"New";37;"Unknown";88172633.1;97867251.495;TRUE;TRUE;TRUE;TRUE
7156;"General Mills Inc.";"Food, beverage & agriculture";"Scope 1";100;367882;NA;367882;324749;NA;28;2025;"Underway";43;"Unknown";324749;323589.0072;TRUE;TRUE;TRUE;TRUE
7156;"General Mills Inc.";"Food, beverage & agriculture";"Scope 2 (location-based)";100;755209;NA;755209;638985;NA;28;2025;"Underway";54;"Unknown";638985;641021.3992;TRUE;TRUE;TRUE;TRUE
7166;"General Electric Company";"Manufacturing";"Scope 1 +2 (market-based)";100;5199588;NA;5199588;3777485;NA;20;2020;"Underway";100;"Unknown";3777485;4159670.4;TRUE;TRUE;TRUE;TRUE
7310;"Givaudan SA";"Manufacturing";"Scope 1 +2 (market-based)";100;190026;NA;190026;174590;NA;30;2030;"Underway";27;"Unknown";174590;174633.894;TRUE;TRUE;TRUE;TRUE
7331;"GIGA-BYTE TECHNOLOGY CO.,LTD";"Manufacturing";"Scope 1+2 (location-based)";100;48957.14;NA;48957.14;28211.06;NA;40;2020;"Retired";100;"Unknown";28211.06;29374.284;FALSE;TRUE;TRUE;FALSE
7331;"GIGA-BYTE TECHNOLOGY CO.,LTD";"Manufacturing";"Scope 1+2 (location-based)";100;48957.14;NA;48957.14;28211.06;NA;50;2030;"Underway";85;"Unknown";28211.06;28150.3555;TRUE;TRUE;TRUE;TRUE
7331;"GIGA-BYTE TECHNOLOGY CO.,LTD";"Manufacturing";"Scope 1+2 (location-based)";100;29436.16;NA;29456.07;28211.06;NA;3;2022;"Underway";22;"Unknown";28211.06;29241.881344;TRUE;TRUE;TRUE;TRUE
7374;"GlaxoSmithKline";"Biotech, health care & pharma";"Scope 1 +2 (market-based)";100;1973519;NA;1973519;1554424;NA;25;2020;"Underway";84;"Unknown";1554424;1559080.01;TRUE;TRUE;TRUE;TRUE
7374;"GlaxoSmithKline";"Biotech, health care & pharma";"Scope 1 +2 (market-based)";100;1973519;NA;1973519;1554424;NA;100;2050;"Underway";21;"Unknown";1554424;1559080.01;TRUE;TRUE;TRUE;TRUE
7575;"Godrej Consumer Products";"Manufacturing";"Scope 1+2 (location-based)";100;67849;NA;67849;60563;NA;100;2021;"Underway";10.74;"Unknown";60563;60562.0174;TRUE;TRUE;TRUE;TRUE
7576;"Godrej Industries";NA;"Scope 1+2 (location-based)";100;119882;NA;122663;85927;NA;100;2020;"Underway";28.5;"Unknown";85927;85715.63;TRUE;TRUE;TRUE;TRUE
7577;"Gold Fields Limited";"Mineral extraction";"Scope 2 (location-based)";79;489525;NA;620359;580410;NA;22;2025;"Underway";0;"Unknown";458523.9;489525;TRUE;TRUE;TRUE;TRUE
7577;"Gold Fields Limited";"Mineral extraction";"Scope 1 +2 (market-based)";34;381758;NA;702255;893338;NA;15;2030;"Underway";0;"Unknown";303734.92;381758;TRUE;TRUE;TRUE;TRUE
7577;"Gold Fields Limited";"Mineral extraction";"Scope 1 +2 (market-based)";5;78662;NA;702255;893338;NA;30;2030;"Underway";0;"Unknown";44666.9;78662;TRUE;TRUE;TRUE;TRUE
7577;"Gold Fields Limited";"Mineral extraction";"Scope 1 +2 (market-based)";27;382211;NA;702255;893338;NA;28;2030;"Underway";0;"Unknown";241201.26;382211;TRUE;TRUE;TRUE;TRUE
7577;"Gold Fields Limited";"Mineral extraction";"Scope 1 +2 (market-based)";100;1322614;NA;702255;893338;NA;62;2035;"Underway";0;"Unknown";893338;1322614;TRUE;TRUE;TRUE;TRUE
7599;"Goldman Sachs Group Inc.";"Services";"Scope 1+2 (market-based) +3 (downstream)";100;146950;45699;59699;42449;26949;100;2017;"Underway";100;"Unknown";26949;0;FALSE;TRUE;TRUE;FALSE
7599;"Goldman Sachs Group Inc.";"Services";"Scope 1 +2 (market-based)";100;249112;NA;249112;26949;NA;15;2020;"Underway";100;"Unknown";26949;211745.2;TRUE;TRUE;TRUE;TRUE
7599;"Goldman Sachs Group Inc.";"Services";"Scope 1 +2 (market-based)";100;249112;NA;249112;26949;NA;50;2036;"Underway";100;"Unknown";26949;124556;TRUE;TRUE;TRUE;TRUE
7616;"Alphabet, Inc.";"Services";"Scope 1+2 (market-based) +3 (upstream)";100;931942;575883;3294906;3294906;575883;100;2017;"Expired";100;"Unknown";575883;0;FALSE;TRUE;TRUE;FALSE
7616;"Alphabet, Inc.";"Services";"Scope 1 +2 (market-based)";100;1451418;NA;1762152;575883;NA;100;2025;"Underway";83;"Unknown";575883;246741.06;TRUE;TRUE;TRUE;TRUE
7616;"Alphabet, Inc.";"Services";"Scope 1 +2 (market-based)";100;1451418;NA;1762152;575883;NA;100;2040;"Underway";100;"Unknown";575883;0;TRUE;TRUE;TRUE;TRUE
7631;"Graphic Packaging";"Manufacturing";"Scope 1 +2 (market-based)";100;1372919;NA;1372919;1330948;NA;10;2025;"Underway";3.06;"Unknown";1330948;1368717.86786;TRUE;TRUE;TRUE;TRUE
7690;"Great-West Lifeco Inc.";"Services";"Scope 1+2 (location-based)";36.8;21297;NA;57874;48262;NA;27.3;2025;"Underway";77.5;"Unknown";17760.416;16791.087225;TRUE;TRUE;TRUE;TRUE
7690;"Great-West Lifeco Inc.";"Services";"Scope 1+2 (location-based)";36.8;21927;NA;57874;48262;NA;50.4;2036;"Underway";42;"Unknown";17760.416;17285.49264;TRUE;TRUE;TRUE;TRUE
7785;"Griffith Foods";"Food, beverage & agriculture";"Scope 1+2 (location-based)";100;581;NA;543.3;543.3;NA;5;2016;"Underway";5;"Unknown";543.3;579.5475;FALSE;TRUE;TRUE;FALSE
7788;"GRIFOLS";"Biotech, health care & pharma";"Scope 2 (location-based)";100;122508;NA;122508;112481;NA;0.5;2019;"Underway";12.2;"Unknown";112481;122433.27012;TRUE;TRUE;TRUE;TRUE
7788;"GRIFOLS";"Biotech, health care & pharma";"Scope 1";61.8;57221;NA;92643;103044;NA;6.28;2019;"Underway";96.8;"Unknown";63681.192;53742.5125216;TRUE;TRUE;TRUE;TRUE
7788;"GRIFOLS";"Biotech, health care & pharma";"Scope 2 (location-based)";100;122508;NA;122508;112481;NA;3.66;2021;"Underway";18.3;"Unknown";112481;121687.4659176;TRUE;TRUE;TRUE;TRUE
7788;"GRIFOLS";"Biotech, health care & pharma";"Scope 1";61.8;57221;NA;92643;103044;NA;0.3;2019;"Underway";25.5;"Unknown";63681.192;57177.225935;TRUE;TRUE;TRUE;TRUE
7808;"Getlink";NA;"Scope 1 +2 (market-based)";80;50542;NA;35312;NA;NA;2.5;2018;"Underway";NA;"Unknown";0;0;TRUE;TRUE;TRUE;TRUE
7814;"Aimia Inc.";"Services";"Scope 1+2 (location-based)";100;2194;NA;2192.8;2192.8;NA;100;2017;"Retired";100;"Unknown";2192.8;0;FALSE;TRUE;TRUE;FALSE
7843;"GS Engineering & Construction";"Infrastructure";"Scope 1+2 (location-based)";100;118097;NA;118097;143431;NA;7.1;2020;"Underway";83;"Unknown";143431;111137.54379;TRUE;TRUE;TRUE;TRUE
7903;"H&M Hennes & Mauritz AB";"Retail";"Scope 1+2 (market-based) +3 (upstream & downstream)";100;18297000;80651.5;16980221.5;18279128;63690;100;2040;"New";0.02;"Unknown";63690;18293340.6;TRUE;TRUE;TRUE;TRUE
7903;"H&M Hennes & Mauritz AB";"Retail";"Scope 1 +2 (market-based)";100;341675;NA;NA;63690;NA;85;2020;"Underway";76;"Unknown";63690;120952.95;TRUE;TRUE;TRUE;TRUE
8032;"The Hachijuni Bank, Ltd.";"Services";"Scope 1 +2 (market-based)";100;12437;NA;NA;12185.5;NA;2;2017;"Expired";100;"Unknown";12185.5;12188.26;FALSE;TRUE;TRUE;FALSE
8037;"Hakuhodo DY Holdings Incorporated";"Services";"Scope 2 (location-based)";50;5012;NA;NA;8548;NA;8;2018;"Underway";100;"Unknown";4274;4611.04;TRUE;TRUE;TRUE;TRUE
8051;"Hammerson";"Services";"Scope 1+2 (location-based)";80;27810.89;NA;34933;30328;NA;18;2020;"Expired";100;"Unknown";24262.4;22804.9298;FALSE;TRUE;TRUE;FALSE
8054;"Caesars Entertainment";"Hospitality";"Scope 1 +2 (market-based)";100;1023394;NA;1023394;792427;NA;30;2025;"Underway";75.2;"Unknown";792427;792516.3136;TRUE;TRUE;TRUE;TRUE
8054;"Caesars Entertainment";"Hospitality";"Scope 1 +2 (market-based)";100;1023394;NA;1023394;792427;NA;95;2050;"Underway";23.8;"Unknown";792427;792004.6166;TRUE;TRUE;TRUE;TRUE
8055;"Harris Corporation";"Manufacturing";"Scope 1+2 (location-based)";100;154104;NA;155064.46;155064.46;NA;3;2018;"New";0;"Unknown";155064.46;154104;TRUE;TRUE;TRUE;TRUE
8082;"Hannover Rück SE";"Services";"Scope 2 (location-based)";100;4031;NA;4031;245;NA;100;2020;"Underway";100;"Unknown";245;0;TRUE;TRUE;TRUE;TRUE
8104;"Harmony Gold Mining Co Ltd";"Mineral extraction";"Scope 1+2 (location-based)";100;5343000;NA;NA;2629981;NA;3;2018;"Underway";100;"Unknown";2629981;5182710;TRUE;TRUE;TRUE;TRUE
8104;"Harmony Gold Mining Co Ltd";"Mineral extraction";"Scope 2 (location-based)";100;2686401;NA;2686401;2512565;NA;22;2025;"Underway";29;"Unknown";2512565;2515008.6162;TRUE;TRUE;TRUE;TRUE
8104;"Harmony Gold Mining Co Ltd";"Mineral extraction";"Scope 1+2 (location-based)";100;2753303;NA;2753303;2629981;NA;90;2045;"Underway";5.23;"Unknown";2629981;2623705.02779;TRUE;TRUE;TRUE;TRUE
8116;"The Hartford Financial Services Group, Inc.";"Services";"Scope 1+2 (location-based) +3 (upstream)";100;100959;50632;100959;78691;35975;25.7;2027;"Underway";86;"Unknown";35975;78645.04182;TRUE;TRUE;TRUE;TRUE
8116;"The Hartford Financial Services Group, Inc.";"Services";"Scope 1+2 (location-based) +3 (upstream)";100;100959;50632;100959;78691;35975;46.2;2037;"Underway";48;"Unknown";35975;78570.33216;TRUE;TRUE;TRUE;TRUE
8126;"Hasbro, Inc.";"Manufacturing";"Scope 1+2 (location-based)";100;14763;NA;14763;14543;NA;20;2025;"Underway";1.5;"Unknown";14543;14718.711;TRUE;TRUE;TRUE;TRUE
8156;"Hays";"Services";"Scope 1+2 (location-based) +3 (upstream)";100;17866;8634.42;11061.48;21435;10836;10;2018;"Replaced";100;"Unknown";10836;16079.4;FALSE;TRUE;TRUE;FALSE
8187;"Hellenic Telecommunication Organisation SA";"Services";"Scope 1+2 (location-based)";100;322587;NA;324066;395049;NA;3;2017;"Expired";100;"Unknown";395049;312909.39;FALSE;TRUE;TRUE;FALSE
8254;"Hera";"Infrastructure";"Scope 2 (location-based)";80;196944;NA;277443;245542;NA;5;2020;"Underway";72;"Unknown";196433.6;189854.016;TRUE;TRUE;TRUE;TRUE
8254;"Hera";"Infrastructure";"Scope 1 +2 (market-based)";100;1802318;NA;1663761;1620147;NA;40;2021;"Underway";48;"Unknown";1620147;1456272.944;TRUE;TRUE;TRUE;TRUE
8254;"Hera";"Infrastructure";"Scope 2 (market-based)";100;268909;NA;255545;193746;NA;75;2021;"Underway";44;"Unknown";193746;180169.03;TRUE;TRUE;TRUE;TRUE
8261;"Helvetia Group";"Services";"Scope 1+2 (location-based) +3 (upstream)";100;16816;7821;16798;21748;14490;10;2020;"Underway";62;"Unknown";14490;15773.408;TRUE;TRUE;TRUE;TRUE
8338;"Hitachi, Ltd.";"Manufacturing";"Scope 1+2 (location-based)";97;5756770;NA;3757059;4717823;NA;11.3;2030;"Underway";26.3;"Unknown";4576288.31;5585684.55237;TRUE;TRUE;TRUE;TRUE
8351;"Hitachi Chemical Company, Ltd.";"Manufacturing";"Scope 1 +2 (market-based)";70;637364;NA;NA;847812;NA;50;2030;"New";7;"Unknown";593468.4;615056.26;TRUE;TRUE;TRUE;TRUE
8351;"Hitachi Chemical Company, Ltd.";"Manufacturing";"Scope 1 +2 (market-based)";70;637364;NA;NA;847812;NA;80;2050;"New";7;"Unknown";593468.4;601671.616;TRUE;TRUE;TRUE;TRUE
8370;"Hindustan Zinc";"Materials";"Scope 1+2 (location-based)";100;4402891;NA;4402891;4984442;NA;14;2026;"Underway";0;"Unknown";4984442;4402891;TRUE;TRUE;TRUE;TRUE
8391;"Hitachi High-Technologies Corporation";"Manufacturing";"Scope 1+2 (location-based)";100;34231;NA;NA;15047;NA;7.3;2030;"Underway";0;"Unknown";15047;34231;TRUE;TRUE;TRUE;TRUE
8517;"Holmen";"Materials";"Scope 1";100;425000;NA;425000;73000;NA;90;2020;"Underway";86;"Unknown";73000;96050;TRUE;TRUE;TRUE;TRUE
8526;"The Home Depot, Inc.";"Retail";"Scope 1+2 (location-based)";100;3073094;NA;3073094;2117845;NA;20;2020;"Underway";100;"Unknown";2117845;2458475.2;TRUE;TRUE;TRUE;TRUE
8526;"The Home Depot, Inc.";"Retail";"Scope 1+2 (location-based)";100;3020011;NA;3020010;2117845;NA;40;2030;"Underway";74.7;"Unknown";2117845;2117631.7132;TRUE;TRUE;TRUE;TRUE
8526;"The Home Depot, Inc.";"Retail";"Scope 1+2 (location-based)";100;3020011;NA;3020010;2117845;NA;51;2035;"Underway";58.6;"Unknown";2117845;2117450.51254;TRUE;TRUE;TRUE;TRUE
8548;"Lotte Chemical Corp";"Manufacturing";"Scope 1+2 (location-based)";100;5288806;NA;5885818;5944899;NA;15.4;2017;"Expired";100;"Unknown";5944899;4474329.876;FALSE;TRUE;TRUE;FALSE
8566;"Honda Motor Co., Ltd.";"Manufacturing";"Scope 1+2 (location-based) +3 (upstream & downstream)";100;180000000;NA;NA;319207700;5140000;50;2050;"Underway";0;"Unknown";5140000;180000000;TRUE;TRUE;TRUE;TRUE
8611;"HSBC Holdings plc";"Services";"Scope 1+2 (location-based)";100;799065;NA;799065;561227;NA;35;2020;"Underway";85;"Unknown";561227;561343.1625;TRUE;TRUE;TRUE;TRUE
8611;"HSBC Holdings plc";"Services";"Scope 1+2 (location-based)";100;799065;NA;799065;561227;NA;24;2017;"Expired";100;"Unknown";561227;607289.4;FALSE;TRUE;TRUE;FALSE
8611;"HSBC Holdings plc";"Services";"Scope 2 (market-based)";100;725344;NA;725344;395748;NA;100;2030;"Replaced";27;"Unknown";395748;529501.12;FALSE;TRUE;TRUE;FALSE
8634;"HudBay Minerals Inc.";"Mineral extraction";"Scope 1+2 (location-based)";12;58065;NA;493270;540653.56;NA;1;2017;"Expired";NA;"Unknown";64878.4272;0;FALSE;TRUE;TRUE;FALSE
8644;"Humana Inc.";"Services";"Scope 1+2 (location-based)";62;75268;NA;148350.84;112464;NA;5;2017;"Expired";100;"Unknown";69727.68;71504.6;FALSE;TRUE;TRUE;FALSE
8644;"Humana Inc.";"Services";"Scope 1+2 (location-based)";66;74223;NA;112464;112464;NA;10.5;2022;"New";0;"Unknown";74226.24;74223;TRUE;TRUE;TRUE;TRUE
8661;"HUGO BOSS AG";"Retail";"Scope 1+2 (location-based)";84;49747;NA;49747;51181;NA;40;2025;"Underway";0;"Unknown";42992.04;49747;TRUE;TRUE;TRUE;TRUE
8663;"SK Hynix";"Manufacturing";"Scope 1+2 (location-based)";96;4890223;NA;4386252;4277695;NA;0;2025;"Underway";100;"Unknown";4106587.2;4890223;TRUE;TRUE;TRUE;TRUE
8663;"SK Hynix";"Manufacturing";"Scope 1+2 (location-based)";96;4890223;NA;4386252;4277695;NA;80;2050;"Underway";3.16;"Unknown";4106587.2;4766598.16256;TRUE;TRUE;TRUE;TRUE
8670;"Huntington Bancshares Incorporated";"Services";"Scope 2 (location-based)";100;77722;NA;77722;77722;NA;10;2022;"New";0;"Unknown";77722;77722;TRUE;TRUE;TRUE;TRUE
8688;"Hyprop Investments Ltd";"Services";"Scope 2 (location-based)";100;100;NA;38479;28822;NA;31;2019;"Underway";100;"Unknown";28822;69;TRUE;TRUE;TRUE;TRUE
8696;"Hyundai E&C";"Infrastructure";"Scope 1+2 (location-based)";100;74174;NA;638379;631140;NA;25.7;2030;"Underway";12;"Unknown";631140;71886.47384;TRUE;TRUE;TRUE;TRUE
8696;"Hyundai E&C";"Infrastructure";"Scope 1+2 (location-based) +3 (upstream & downstream)";100;1453490;590369;5872110.2;3975930.03;631140;41.2;2040;"Underway";66.8;"Unknown";631140;1053466.29616;TRUE;TRUE;TRUE;TRUE
8698;"Iberdrola SA";"Power generation";"Scope 1";100;26846490;NA;26846490;26846490;NA;5;2023;"New";0;"Unknown";26846490;26846490;TRUE;TRUE;TRUE;TRUE
8698;"Iberdrola SA";"Power generation";"Scope 1";100;26846490;NA;26846490;26846490;NA;26;2030;"New";0;"Unknown";26846490;26846490;TRUE;TRUE;TRUE;TRUE
8698;"Iberdrola SA";"Power generation";"Scope 2 (location-based)";100;3415197;NA;3415197;3415197;NA;7.75;2023;"New";0;"Unknown";3415197;3415197;TRUE;TRUE;TRUE;TRUE
8698;"Iberdrola SA";"Power generation";"Scope 1+2 (location-based)";100;39088000;NA;NA;30261687;NA;37;2030;"Underway";61;"Unknown";30261687;30265838.4;TRUE;TRUE;TRUE;TRUE
8698;"Iberdrola SA";"Power generation";"Scope 1";100;37769000;NA;NA;26846490;NA;100;2050;"Underway";29;"Unknown";26846490;26815990;TRUE;TRUE;TRUE;TRUE
8708;"Hyundai Motor Co";"Manufacturing";"Scope 1+2 (location-based)";100;2668670;NA;2544847;2602841;NA;26;2030;"Underway";10;"Unknown";2602841;2599284.58;TRUE;TRUE;TRUE;TRUE
8708;"Hyundai Motor Co";"Manufacturing";"Scope 1+2 (location-based)";100;2668670;NA;2544847;2602841;NA;51;2050;"Underway";5;"Unknown";2602841;2600618.915;TRUE;TRUE;TRUE;TRUE
8713;"Hyundai Mobis Co Ltd";"Manufacturing";"Scope 1+2 (location-based)";100;203691;NA;NA;351850;NA;41.3;2017;"Underway";98.5;"Unknown";351850;120828.482745;FALSE;TRUE;TRUE;FALSE
8719;"Hyundai Steel Co";"Materials";"Scope 1+2 (location-based)";100;19573202;NA;19573223;19353056;NA;2;2017;"Expired";99.1;"Unknown";19353056;19185261.13636;FALSE;TRUE;TRUE;FALSE
8719;"Hyundai Steel Co";"Materials";"Scope 1+2 (location-based)";100;19573202;NA;19573223;19353056;NA;20;2030;"Underway";5.37;"Unknown";19353056;19362985.81052;TRUE;TRUE;TRUE;TRUE
8719;"Hyundai Steel Co";"Materials";"Scope 1+2 (location-based)";100;19573202;NA;19573223;19353056;NA;80;2050;"Underway";1.34;"Unknown";19353056;19363377.27456;TRUE;TRUE;TRUE;TRUE
