"account_id";"BY";"MRY";"TR";"TY";"source_year";"BY_EM";"MRY_EM";"TY_EM";"reduction_achieved";"Timelapsed";"reduction_required";"on_track";"target_year_group";"target_completed";"progress_rate";"maturity";"maturity_remaining";"annual_ambition";"annual_progress";"annual_ambition_a";"annual_progress_a"
"133";1227;2015;2020;70;2030;2021;699024;402220;209707.2;296804;0.333333333333333;163105.6;TRUE;"2";-47.8625627765899;181.970453497611;15;10;12.2130549558691;10.4646954964095;4.78625627765899;8.4919544965552
"134";1227;2018;2020;30;2030;2021;2473251.5;2698928;1731276.05;-225676.5;0.166666666666667;123662.575;FALSE;"2";-35.853196157882;-182.493773884298;12;10;19.9083001540621;-4.46276307575579;3.5853196157882;-4.56234434710744
"135";1268;2010;2020;70;2030;2021;132412;29583;39723.6;102829;0.5;46344.2;TRUE;"2";34.2784707433323;221.881055234528;20;10;-2.99132338877059;13.9181708328375;-3.42784707433323;7.76583693320847
"136";1287;2019;2020;31;2025;2021;100654;67186;69451.26;33468;0.166666666666667;5200.45666666667;TRUE;"1";3.37162504093114;643.558866945659;6;5;-3.37162504093114;33.2505414588591;-0.674325008186228;33.2505414588591
"137";1287;2019;2020;18;2025;2021;90584;17460;74278.88;73124;0.166666666666667;2717.52;TRUE;"1";325.42313860252;2690.83576201831;6;5;-325.42313860252;80.7250728605493;-65.084627720504;80.7250728605493
"138";1328;2017;2020;55;2030;2021;1410117;1112399;634552.65;297718;0.230769230769231;178976.388461539;TRUE;"2";-42.9563807590622;166.344847250049;13;10;17.0654121410481;7.60074268448445;4.29563807590622;7.03766661442514
"139";1328;2017;2020;16;2030;2021;13247140;10004567;11127597.6;3242573;0.230769230769231;489125.169230769;TRUE;"2";11.2251794605404;662.933172116145;13;10;-3.60984843135721;8.93348360716765;-1.12251794605404;8.15917750296794
"140";1356;2019;2020;50;2030;2021;800791;684385;400395.5;116406;0.0909090909090909;36399.5909090909;TRUE;"2";-41.495576320346;319.80029745589;11;10;41.495576320346;14.5363771570859;4.1495576320346;14.5363771570859
"141";1356;2019;2020;100;2050;2021;800791;684385;0;116406;0.032258064516129;25831.9677419355;TRUE;"3";-100;450.627691869664;31;30;100;14.5363771570859;3.33333333333333;14.5363771570859
"142";1405;2018;2020;30;2030;2021;66069.4;60500.759;46248.58;5568.64099999999;0.166666666666667;3303.47;TRUE;"2";-23.5570251275691;168.569443645621;12;10;12.5683267502955;4.3069867661599;2.35570251275691;4.21423609114052
"143";1408;2017;2020;48.98;2021;2021;30972;15799.59;15801.9144;15172.41;0.75;11377.5642;TRUE;"1";0.0147117741662983;133.353763013704;4;1;-0.00490368425698495;20.097778231032;-0.0147117741662886;16.329168281028
"144";1417;2019;2020;30;2030;2021;136129;94282;95290.3;41847;0.0909090909090909;3712.60909090909;TRUE;"2";1.06945122080566;1127.15879790493;11;10;-1.06945122080566;30.7406944883162;-0.106945122080566;30.7406944883162
"145";1441;2018;2020;1.93;2021;2021;395909;307034;388267.9563;88875;0.666666666666667;5094.02913333333;TRUE;"1";26.457641922393;1744.68966850693;3;1;-12.4533867530867;11.9365798991749;-26.457641922393;11.2241702007279
"146";1441;2019;2020;58;2025;2021;350087;307034;147036.54;43053;0.166666666666667;33841.7433333333;TRUE;"1";-52.1106652683416;127.218623390462;6;5;52.1106652683416;12.297800261078;10.4221330536683;12.297800261078
"147";1452;2010;2020;75;2030;2021;1785417;711025;446354.25;1074392;0.5;669531.375;TRUE;"2";-37.2238317921311;160.469253588004;20;10;4.54922029926746;8.79586672570228;3.72238317921311;6.01759700955015
"148";1458;2010;2020;11.3;2025;2021;9307;1738;8255.309;7569;0.666666666666667;701.127333333333;TRUE;"1";374.989010356732;1079.54712933742;15;5;-16.8606657568902;15.4479764569144;-74.9978020713464;8.13258837434189
"149";1464;2018;2020;20;2025;2021;150157;113891;120125.6;36266;0.285714285714286;8580.4;TRUE;"1";5.47418145419745;422.660948207543;7;5;-2.70062388038226;12.9092738480659;-1.09483629083949;12.0760270916441
"150";1470;2016;2020;25;2025;2021;138753;111065;104064.75;27688;0.444444444444444;15417;TRUE;"1";-6.30284067888174;179.593954725303;9;5;1.61438468967263;5.41250810224738;1.26056813577635;4.98872096459176
"151";1502;2018;2020;80;2021;2021;286599;83072;57319.8;203527;0.666666666666667;152852.8;TRUE;"1";-30.9998555469954;133.152287691164;3;1;16.9336744203738;46.1618661498076;30.9998555469954;35.5072767176438
"152";1516;2018;2020;0;2030;2021;22660000;21674000;22660000;986000;0.166666666666667;0;TRUE;"2";4.54922949155669;Inf;12;10;-2.24931759750608;2.199836292659;-0.45492294915567;2.1756398940865
"153";1535;2015;2021;40;2025;2021;17119;10320;10271.4;6799;0.6;4108.56;TRUE;"1";-0.470930232558142;165.483770469459;10;4;0.078642827418951;8.08912847508287;0.117732558139536;6.61935081877836
"154";1581;2019;2020;42;2029;2021;3760000;3580000;2180800;180000;0.1;157920;TRUE;"2";-39.0837988826816;113.981762917933;10;9;39.0837988826816;4.78723404255319;4.34264432029795;4.78723404255319
"155";1581;2019;2020;12.3;2029;2021;9266000;8299000;8126282;967000;0.1;113971.8;TRUE;"2";-2.0811905048801;848.455495131252;10;9;2.0811905048801;10.4360025901144;0.231243389431123;10.4360025901144
"156";1581;2019;2020;20;2024;2021;3760000;3580000;3008000;180000;0.2;150400;TRUE;"1";-15.9776536312849;119.68085106383;5;4;15.9776536312849;4.78723404255319;3.99441340782123;4.78723404255319
"157";1581;2019;2020;6;2024;2021;9266000;8299000;8710040;967000;0.2;111192;TRUE;"1";4.95288588986624;869.666882509533;5;4;-4.95288588986624;10.4360025901144;-1.23822147246656;10.4360025901144
"158";1591;2018;2020;29;2025;2021;86871;75021;61678.41;11850;0.285714285714286;7197.88285714286;TRUE;"1";-17.785140160755;164.631742905354;7;5;9.3275897313604;7.0704115153464;3.557028032151;6.82045792036468
"159";1591;2018;2020;50;2030;2021;86871;75021;43435.5;11850;0.166666666666667;7239.25;TRUE;"2";-42.1022113808134;163.690990088752;12;10;23.9094035907284;7.0704115153464;4.21022113808134;6.82045792036468
"160";1591;2018;2020;100;2050;2021;86871;75021;0;11850;0.0625;5429.4375;TRUE;"3";-100;218.25465345167;32;30;100;7.0704115153464;3.33333333333333;6.82045792036468
"161";1592;2017;2020;22;2025;2021;152405;140698;118875.9;11707;0.375;12573.4125;FALSE;"1";-15.5098864234033;93.1091698454974;8;5;5.46296774346831;2.62901359609909;3.10197728468066;2.56050217075118
"162";1613;2015;2020;68;2025;2021;288627.47;113056.12;92360.7904;175571.35;0.5;98133.3398;TRUE;"1";-18.3053598513729;178.911010628826;10;5;3.96297176113384;17.0929842678361;3.66107197027459;12.1659487227602
"163";1613;2015;2020;90;2050;2021;288627.47;113056.12;28862.747;175571.35;0.142857142857143;37109.2461428571;TRUE;"3";-74.470424953554;473.12022810734;35;30;23.8957838600127;17.0929842678361;2.4823474984518;12.1659487227602
"164";1641;2018;2020;30;2025;2021;59150;40157;41405;18993;0.285714285714286;5070;TRUE;"1";3.10780187763031;374.615384615385;7;5;-1.54201193478014;17.6045450949448;-0.62156037552606;16.0549450549451
"165";1641;2018;2020;30;2025;2021;1525071;1567451;1067549.7;-42380;0.285714285714286;130720.371428571;FALSE;"1";-31.8926269465521;-32.4203485171073;7;5;17.4728086910454;-1.3799225762932;6.37852538931042;-1.38944350787603
"166";1650;2019;2020;5;2023;2021;488;479;463.6;9;0.25;6.1;TRUE;"1";-3.21503131524009;147.540983606557;4;3;3.21503131524009;1.84426229508197;1.07167710508003;1.84426229508197
"167";1652;2015;2020;30;2025;2021;45571;27429;31899.7;18142;0.5;6835.65;TRUE;"1";16.2991724087644;265.402704936619;10;5;-3.06597709571239;9.65496652400397;-3.25983448175289;7.96208114809857
"168";1652;2014;2020;50;2040;2021;13589;645057.225;6794.5;-631468.225;0.230769230769231;1567.96153846154;FALSE;"3";-98.9466825985865;-40273.1960899747;26;20;53.1805246062664;-90.2837890959322;4.94733412992933;-774.484540191822
"169";1652;2014;2020;10;2025;2021;13589;645057.225;12230.1;-631468.225;0.545454545454545;741.218181818182;FALSE;"1";-98.1040286774557;-85193.2994211004;11;5;48.3616970987837;-90.2837890959322;19.6208057354911;-774.484540191822
"170";1681;2018;2020;100;2050;2021;7597;6017;0;1580;0.0625;474.8125;TRUE;"3";-100;332.762932736607;32;30;100;11.0043165631264;3.33333333333333;10.398841648019
"171";1681;2018;2020;36.2;2030;2021;7597;6017;4846.886;1580;0.166666666666667;458.352333333333;TRUE;"2";-19.4468007312614;344.712982807258;12;10;10.248565878456;11.0043165631264;1.94468007312614;10.398841648019
"172";1681;2018;2020;39.4;2050;2021;7874410.31;390499;4771892.64786;7483911.31;0.0625;193907.35388375;TRUE;"3";1121.99868574824;3859.52938870318;32;30;-249.570977878347;77.7309883398829;-37.3999561916078;47.5204555984078
"173";1693;2017;2020;50;2030;2021;501352;401179;250676;100173;0.230769230769231;57848.3076923077;TRUE;"2";-37.5151740245626;173.164961942906;13;10;14.5081224840743;7.16070940935332;3.75151740245626;6.66019084395794
"174";1693;2017;2020;100;2040;2021;501352;401179;0;100173;0.130434782608696;65393.7391304348;TRUE;"3";-100;153.184389411033;23;20;100;7.16070940935332;5;6.66019084395794
"175";1693;2017;2020;20;2030;2021;17508100;22858356;14006480;-5350256;0.230769230769231;808066.153846154;FALSE;"2";-38.724902175817;-662.106187041046;13;10;15.0634393431683;-9.295427027382;3.8724902175817;-10.1862490314007
"176";1708;2019;2020;25;2025;2021;2441287;2259125;1830965.25;182162;0.166666666666667;101720.291666667;TRUE;"1";-18.9524594699275;179.081279669289;6;5;18.9524594699275;7.46171998622038;3.7904918939855;7.46171998622038
"177";1708;2019;2020;8;2025;2021;10160783;8518434;9347920.36;1642349;0.166666666666667;135477.106666667;TRUE;"1";9.73754518729617;1212.27050120055;6;5;-9.73754518729617;16.163606682674;-1.94750903745924;16.163606682674
"178";1808;2017;2020;0;2022;2021;16300000;15800000;16300000;5e+05;0.6;0;TRUE;"1";3.16455696202531;Inf;5;2;-1.04391677758702;1.03313174199773;-1.58227848101266;1.02249488752556
"179";1808;2017;2020;100;2050;2021;16300000;15800000;0;5e+05;0.0909090909090909;1481818.18181818;FALSE;"3";-100;33.7423312883436;33;30;100;1.03313174199773;3.33333333333333;1.02249488752556
"180";1808;2020;2020;30;2030;2021;15800000;15800000;11060000;0;0;0;TRUE;"2";-30;NA;10;10;100;0;3;NA
"181";1819;2019;2021;50;2030;2021;746925;533187;373462.5;213738;0.181818181818182;67902.2727272727;TRUE;"2";-29.9565630819956;314.772969173612;11;9;16.3080428487872;15.5107843984384;3.32850700911062;14.3078622351642
"182";1823;2011;2021;80;2050;2021;6880;2177.5;1376;4702.5;0.256410256410256;1411.28205128205;TRUE;"3";-36.8082663605052;333.207667151163;39;29;4.4862212709432;10.8673184278706;1.26925056415535;6.83502906976744
"183";1830;2019;2020;100;2025;2021;66210;14731.662;0;51478.338;0.166666666666667;11035;TRUE;"1";-100;466.500570910739;6;5;100;77.7500951517898;20;77.7500951517898
"184";1830;2019;2020;20;2023;2021;66210;14731.662;52968;51478.338;0.25;3310.5;TRUE;"1";259.552099416889;1555.0019030358;4;3;-259.552099416889;77.7500951517898;-86.5173664722962;77.7500951517898
"185";1830;2019;2020;40;2023;2021;66210;14731.662;39726;51478.338;0.25;6621;TRUE;"1";169.664074562666;777.500951517898;4;3;-169.664074562666;77.7500951517898;-56.5546915208888;77.7500951517898
"186";1857;2019;2020;55;2032;2021;99733;94506;44879.85;5227;0.0769230769230769;4219.47307692308;TRUE;"2";-52.5111104056885;123.878027059522;13;12;52.5111104056885;5.24099345251823;4.37592586714071;5.24099345251822
"187";1875;2019;2020;67;2035;2021;8346;4289;2754.18;4057;0.0625;349.48875;TRUE;"3";-35.7850314758685;1160.83851053861;16;15;35.7850314758685;48.6101126288042;2.3856687650579;48.6101126288042
"188";1875;2019;2020;88;2040;2021;8346;4289;1001.52;4057;0.0476190476190476;349.737142857143;TRUE;"3";-76.6491023548613;1160.01405136919;21;20;76.6491023548613;48.6101126288042;3.83245511774306;48.6101126288042
"189";1875;2019;2020;40;2035;2021;39116;6606;23469.6;32510;0.0625;977.9;TRUE;"3";255.2770208901;3324.47080478576;16;15;-255.2770208901;83.1117701196441;-17.01846805934;83.1117701196441
"190";1884;2018;2020;80;2030;2021;74715.99;55225.83;14943.198;19490.16;0.166666666666667;9962.132;TRUE;"2";-72.9416506732447;195.642458863223;12;10;47.9823594087974;14.0265512973704;7.29416506732447;13.0428305908816
"191";2017;2017;2020;25;2025;2021;1349000;1185000;1011750;164000;0.375;126468.75;TRUE;"1";-14.620253164557;129.676303434643;8;5;5.13231834348912;4.22868140641295;2.92405063291139;4.05238448233259
"192";2083;2019;2020;20;2025;2021;54400000;45500000;43520000;8900000;0.166666666666667;1813333.33333333;TRUE;"1";-4.35164835164835;490.808823529412;6;5;4.35164835164835;16.3602941176471;0.87032967032967;16.3602941176471
"193";2095;2016;2020;100;2030;2021;108694;53956;0;54738;0.285714285714286;31055.4285714286;TRUE;"2";-100;176.259039137395;14;10;100;16.0620141764366;10;12.5899313669568
"194";2096;2019;2020;30;2030;2021;2461000;2180000;1722700;281000;0.0909090909090909;67118.1818181818;TRUE;"2";-20.9770642201835;418.664499525938;11;10;20.9770642201835;11.4181227143438;2.09770642201835;11.4181227143438
"195";2096;2019;2020;30;2030;2021;14923000;5012000;10446100;9911000;0.0909090909090909;406990.909090909;TRUE;"2";108.421787709497;2435.18952846836;11;10;-108.421787709497;66.4142598673189;-10.8421787709497;66.4142598673189
"196";2096;2020;2020;32;2030;2021;2180000;2180000;1482400;0;0;0;TRUE;"2";-32;NA;10;10;100;0;3.2;NA
"197";2096;2020;2020;32;2030;2021;11751000;11751000;7990680;0;0;0;TRUE;"2";-32;NA;10;10;100;0;3.2;NA
"198";2096;2020;2020;50;2030;2021;2180000;2180000;1090000;0;0;0;TRUE;"2";-50;NA;10;10;100;0;5;NA
"199";2096;2020;2020;30;2030;2021;11751000;11751000;8225700;0;0;0;TRUE;"2";-30;NA;10;10;100;0;3;NA
"200";2096;2019;2020;30;2030;2021;2461000;2180000;1722700;281000;0.0909090909090909;67118.1818181818;TRUE;"2";-20.9770642201835;418.664499525938;11;10;20.9770642201835;11.4181227143438;2.09770642201835;11.4181227143438
"201";2096;2019;2020;30;2030;2021;14923000;5012000;10446100;9911000;0.0909090909090909;406990.909090909;TRUE;"2";108.421787709497;2435.18952846836;11;10;-108.421787709497;66.4142598673189;-10.8421787709497;66.4142598673189
"202";2096;2019;2020;33;2030;2021;2461000;2180000;1648870;281000;0.0909090909090909;73830;TRUE;"2";-24.3637614678899;380.604090478125;11;10;24.3637614678899;11.4181227143438;2.43637614678899;11.4181227143438
"203";2135;2020;2020;15;2030;2021;10798330.54;10798330.54;9178580.959;0;0;0;TRUE;"2";-15;NA;10;10;100;0;1.5;NA
"204";2135;2020;2020;100;2050;2021;10798330.54;10798330.54;0;0;0;0;TRUE;"3";-100;NA;30;30;100;0;3.33333333333333;NA
"205";2156;2011;2020;50;2030;2021;4564384;3162390;2282192;1401994;0.473684210526316;1081038.31578947;TRUE;"2";-27.8333159414241;129.689575246566;19;10;3.55945877871398;3.99528034969856;2.7833315941424;3.41288355912016
"206";2156;2011;2020;100;2050;2021;4564384;3162390;0;1401994;0.230769230769231;1053319.38461538;TRUE;"3";-100;133.102458805686;39;30;100;3.99528034969856;3.33333333333333;3.41288355912016
"207";2269;2017;2020;50;2025;2021;864257;540864;432128.5;323393;0.375;162048.1875;TRUE;"1";-20.1040372441131;199.565947011903;8;5;7.20848229380359;14.464107754205;4.02080744882262;12.472871688244
"208";2269;2017;2020;16;2030;2021;8252689;4049456;6932258.76;4203233;0.230769230769231;304714.670769231;TRUE;"2";71.1898773563659;1379.39961649672;13;10;-19.6261227666426;21.1260237946615;-7.11898773563659;16.9772260491904
"209";2269;2017;2020;30;2030;2021;864257;540864;604979.9;323393;0.230769230769231;59833.1769230769;TRUE;"2";11.8543478582416;540.491106490572;13;10;-3.80484477687206;14.464107754205;-1.18543478582416;12.472871688244
"210";2280;2017;2020;50;2025;2021;54219;40952;27109.5;13267;0.375;10166.0625;TRUE;"1";-33.8017679234225;130.502837258772;8;5;12.8470422858633;8.93016751222008;6.76035358468451;8.15642732867322
"211";2280;2017;2020;35;2025;2021;102293;707132.53;66490.45;-604839.53;0.375;13425.95625;FALSE;"1";-90.5971727817415;-4505.00149663455;8;5;54.5270825448487;-90.4956078956778;18.1194345563483;-197.093815477762
"212";2297;2020;2021;51;2030;2021;22318;22318;10935.82;0;0.1;1138.218;FALSE;"2";-51;0;10;9;51;0;5.66666666666667;0
"213";2326;2019;2021;15;2025;2021;55001;44506;46750.85;10495;0.333333333333333;2750.05;TRUE;"1";5.04392666157372;381.629424919547;6;4;-2.49093943445622;10.0452731903305;-1.26098166539343;9.54073562298867
"214";2354;2012;2020;15;2023;2021;168012;181013;142810.2;-13001;0.727272727272727;18328.5818181818;FALSE;"1";-21.1050035080353;-70.9329293939322;11;3;2.91968369983047;-0.936021617572735;7.03500116934512;-0.967267219008166
"215";2377;2017;2021;42;2031;2021;3815290;2595000;2212868.2;1220290;0.285714285714286;457834.8;TRUE;"2";-14.7256955684008;266.535003455395;14;10;3.90416907442271;9.18607383130896;1.47256955684008;7.99605010366184
"216";2414;2016;2021;95;2022;2021;42528;4034;2126.4;38494;0.833333333333333;33668;TRUE;"1";-47.2880515617253;114.334085778781;6;1;12.0204342720369;37.5672899600961;47.2880515617253;18.1028969149737
"217";2520;2019;2021;10;2022;2021;38092;26865;34282.8;11227;0.666666666666667;2539.46666666667;TRUE;"1";27.6113902847571;442.100703559803;3;1;-12.9652115851412;16.0198715393458;-27.6113902847571;14.7366901186601
"218";2588;2015;2020;43;2021;2021;43644;20228;24877.08;23416;0.833333333333333;15639.1;TRUE;"1";22.9833893612814;149.727286097026;6;1;-4.22437309951087;14.2556170046558;-22.9833893612814;10.7304555036202
"219";2611;2017;2020;25;2025;2021;687420;721389;515565;-33969;0.375;64445.625;FALSE;"1";-28.5316244079131;-52.7095516569201;8;5;10.593045068565;-1.6207628492473;5.70632488158261;-1.64717348927875
"220";2660;2019;2020;30;2030;2021;142386;138251;99670.2;4135;0.0909090909090909;3883.25454545455;TRUE;"2";-27.9063442579077;106.482847096391;11;10;27.9063442579077;2.90407764808338;2.79063442579077;2.90407764808338
"221";2670;2011;2020;22;2022;2021;91136;87146;71086.08;3990;0.818181818181818;16404.48;FALSE;"1";-18.4287517499369;24.3226240636704;11;2;2.23783970716543;0.496187384374003;9.21437587496844;0.486452481273408
"222";2670;2011;2020;0;2022;2021;407174;319043;407174;88131;0.818181818181818;0;TRUE;"1";27.6235491767567;Inf;11;2;-2.74722254608515;2.67376818371217;-13.8117745883784;2.40495054530332
"223";2695;2019;2020;50;2030;2021;9630.57;7197.86;4815.285;2432.71;0.0909090909090909;437.753181818182;TRUE;"2";-33.101157844137;555.72640041036;11;10;33.101157844137;25.2602909277436;3.3101157844137;25.2602909277436
"224";2695;2019;2020;50;2030;2021;385108;378752;192554;6356;0.0909090909090909;17504.9090909091;FALSE;"2";-49.1609285231497;36.3098143897296;11;10;49.1609285231497;1.65044610862407;4.91609285231497;1.65044610862407
"225";2697;2015;2020;80;2030;2021;196935.028;83530.139;39387.0056;113404.889;0.333333333333333;52516.0074666667;TRUE;"2";-52.8469531219145;215.943470325655;15;10;13.9596928383285;15.7627758910925;5.28469531219145;11.5169850840349
"226";2788;2019;2020;46;2030;2021;46612;42505;25170.48;4107;0.0909090909090909;1949.22909090909;TRUE;"2";-40.782307963769;210.698681809872;11;10;40.782307963769;8.81103578477646;4.0782307963769;8.81103578477645
"227";2797;2015;2020;100;2030;2021;833329;554000;0;279329;0.333333333333333;277776.333333333;TRUE;"2";-100;100.558962906607;15;10;100;7.84080898107338;10;6.70393086044048
"228";2802;2017;2020;10;2025;2021;12274431;11786558;11046987.9;487873;0.375;460291.1625;TRUE;"1";-6.27469105060188;105.992258758607;8;5;2.13690192031464;1.34285511588068;1.25493821012038;1.32490323448259
"229";2840;2010;2020;40;2030;2021;875540;568998;525324;306542;0.5;175108;TRUE;"2";-7.67559815675978;175.058820841995;20;10;0.795436567215702;4.21809404468766;0.767559815675978;3.50117641683989
"230";2851;2019;2020;70;2025;2021;234813;241483;70443.9;-6670;0.166666666666667;27394.85;FALSE;"1";-70.8286297586165;-24.3476419838035;6;5;70.8286297586165;-2.84055823144373;14.1657259517233;-2.84055823144374
"231";2880;2010;2020;40;2025;2021;3014448.11;1663796.52;1808668.866;1350651.59;0.666666666666667;803852.829333333;TRUE;"1";8.70733555807655;168.022247445487;15;5;-0.838385836593125;5.76998941202217;-1.74146711161531;4.48059326521298
